source_ISO,target_ISO,value
PRT,TJK,5
PRT,BEN,1
PRT,CYM,1
PRT,KNA,2
PRT,SYR,4
PRT,PLW,1
PRT,BHR,1
PRT,NIU,1
PRT,BRA,21383
PRT,ESP,4777
PRT,NOR,445
PRT,GBR,4433
PRT,ROU,171
PRT,CUB,82
PRT,DEU,2241
PRT,FRA,2589
PRT,BEL,825
PRT,TUR,289
PRT,MEX,930
PRT,BGR,74
PRT,NPL,34
PRT,IRL,291
PRT,NZL,84
PRT,CIV,1
PRT,IDN,195
PRT,LUX,81
PRT,PRI,97
PRT,PAN,38
PRT,ZMB,8
PRT,MDV,30
PRT,LVA,18
PRT,VAT,1
PRT,SEN,11
PRT,SDN,11
PRT,ISL,25
PRT,MTQ,2
PRT,BRN,2
PRT,GEO,19
PRT,NIC,12
PRT,NER,1
PRT,VGB,2
PRT,CUW,1
PRT,NAM,3
PRT,BLZ,2
PRT,AND,1
PRT,GIN,1
PRT,HTI,1
PRT,NLD,1220
PRT,KOR,232
PRT,JOR,19
PRT,ARM,126
PRT,MDA,18
PRT,MNG,54
PRT,AUS,890
PRT,ARG,618
PRT,AZE,7
PRT,POL,487
PRT,UKR,63
PRT,MDG,7
PRT,PER,304
PRT,EGY,105
PRT,PAK,165
PRT,TUN,44
PRT,DOM,8
PRT,NGA,73
PRT,QAT,35
PRT,TZA,32
PRT,MWI,6
PRT,ATG,4
PRT,ALB,9
PRT,REU,4
PRT,ZWE,17
PRT,MNE,16
PRT,MCO,3
PRT,KHM,8
PRT,BWA,4
PRT,SWZ,1
PRT,XKS,8
PRT,JAM,1
PRT,LBR,1
PRT,SLE,1
PRT,PRK,2
PRT,SYC,1
PRT,IND,971
PRT,CHN,1402
PRT,CHL,741
PRT,CAN,1131
PRT,CYP,51
PRT,PRY,97
PRT,ZAI,221
PRT,CHE,955
PRT,ETH,26
PRT,SAU,114
PRT,RHO,171
PRT,DZA,61
PRT,MAR,336
PRT,BGD,84
PRT,CMR,44
PRT,MMR,29
PRT,VNM,77
PRT,HND,10
PRT,BDI,9
PRT,GHA,10
PRT,VIR,4
PRT,SVK,72
PRT,KWT,12
PRT,OMN,17
PRT,LBN,29
PRT,JEY,2
PRT,EST,35
PRT,GUF,4
PRT,GNB,16
PRT,RWA,2
PRT,LBY,5
PRT,ANZ,7
PRT,KGZ,2
PRT,GUM,3
PRT,COG,5
PRT,GUY,2
PRT,GRD,2
PRT,ERI,1
PRT,GLP,1
PRT,SMR,1
PRT,FJI,1
PRT,ITA,2125
PRT,BOH,69
PRT,GRC,352
PRT,URY,318
PRT,CRI,72
PRT,VEN,97
PRT,DNK,326
PRT,COL,650
PRT,TWN,126
PRT,KAZ,28
PRT,CZE,385
PRT,SGP,146
PRT,MOZ,205
PRT,HRV,81
PRT,LTU,52
PRT,PHL,104
PRT,HUN,162
PRT,MKD,13
PRT,PSE,12
PRT,SLV,23
PRT,NCL,3
PRT,TLS,43
PRT,BLR,25
PRT,AFG,3
PRT,GAB,1
PRT,LIE,36
PRT,UZB,8
PRT,MUS,2
PRT,MSR,2
PRT,TGO,2
PRT,SUR,4
PRT,LAO,1
PRT,PYF,2
PRT,COD,6
PRT,FSM,1
PRT,BHS,1
QAT,PAK,563
QAT,GBR,1303
QAT,MMR,7
QAT,LBY,31
QAT,JPN,127
QAT,IRN,59
QAT,TUR,135
QAT,IRQ,118
QAT,ARE,232
QAT,VGB,6
QAT,BDI,21
QAT,OMN,39
QAT,LBN,53
QAT,GNB,2
QAT,SYR,24
QAT,UZB,7
QAT,BGR,10
QAT,ISL,11
QAT,NER,1
QAT,JAM,2
QAT,LVA,2
QAT,PRT,36
QAT,LKA,5
QAT,ECU,7
QAT,ARM,7
QAT,BWA,2
QAT,MNG,5
QAT,GMB,2
QAT,DJI,1
QAT,CMR,3
QAT,BFA,1
QAT,SVK,7
QAT,COD,1
QAT,BOL,2
QAT,ERI,1
QAT,GTM,1
QAT,CHN,439
QAT,SAU,435
QAT,CAN,459
QAT,AUS,363
QAT,CUW,3
QAT,NGA,72
QAT,BGD,114
QAT,DZA,23
QAT,HUN,22
QAT,TZA,12
QAT,AUT,40
QAT,ZAF,64
QAT,SDN,68
QAT,BRA,59
QAT,KWT,54
QAT,ATG,3
QAT,CUB,1
QAT,BRN,3
QAT,SCG,60
QAT,KNA,9
QAT,RUS,40
QAT,BIH,20
QAT,ALB,3
QAT,ROU,9
QAT,KHM,7
QAT,BRB,3
QAT,STP,1
QAT,SOM,2
QAT,CYM,1
QAT,KAZ,4
QAT,FJI,1
QAT,TTO,2
QAT,GUM,1
QAT,MAR,31
QAT,FRA,290
QAT,ITA,229
QAT,NOR,74
QAT,BHR,36
QAT,ZAI,64
QAT,TWN,60
QAT,NLD,171
QAT,MYS,135
QAT,AZE,3
QAT,TUN,80
QAT,ARG,22
QAT,CZE,30
QAT,HRV,14
QAT,FIN,40
QAT,GRD,7
QAT,RHO,9
QAT,VNM,13
QAT,MLI,3
QAT,SXM,2
QAT,BOH,2
QAT,YEM,26
QAT,NPL,33
QAT,GAB,1
QAT,MAC,4
QAT,PAN,2
QAT,LCA,1
QAT,MUS,2
QAT,URY,2
QAT,VEN,4
QAT,BMU,1
QAT,AFG,2
QAT,LTU,4
QAT,LUX,2
QAT,MKD,1
QAT,XKS,1
QAT,DEU,303
QAT,USA,2547
QAT,IND,521
QAT,MEX,27
QAT,ISR,48
QAT,KOR,94
QAT,NZL,61
QAT,DNK,69
QAT,POL,51
QAT,SSD,42
QAT,GHA,11
QAT,COL,15
QAT,UGA,10
QAT,THA,17
QAT,SVN,14
QAT,CYP,14
QAT,GRC,78
QAT,BEN,1
QAT,ABW,1
QAT,MDA,1
QAT,AGO,1
QAT,ZWE,2
QAT,KGZ,2
QAT,TJK,1
QAT,EGY,888
QAT,GEO,7
QAT,HKG,76
QAT,UAR,13
QAT,SWE,123
QAT,ESP,194
QAT,JOR,116
QAT,CHL,17
QAT,IDN,188
QAT,CHE,129
QAT,UKR,13
QAT,SGP,60
QAT,PSE,52
QAT,IRL,94
QAT,SRB,24
QAT,ETH,17
QAT,MLT,37
QAT,BLR,11
QAT,PHL,28
QAT,BEL,78
QAT,TLS,4
QAT,ZMB,3
QAT,LSO,1
QAT,RWA,6
QAT,PRY,2
QAT,ANZ,3
QAT,MCO,1
QAT,KEN,11
QAT,PRI,1
QAT,EST,2
QAT,MDV,1
QAT,CRI,1
QAT,LIE,5
QAT,CIV,1
RHO,VNM,197
RHO,SVN,108
RHO,SRB,119
RHO,IRN,110
RHO,PHL,14
RHO,MMR,12
RHO,TUR,213
RHO,SVK,131
RHO,MEX,93
RHO,ALB,46
RHO,BGD,36
RHO,ZAI,79
RHO,TUN,48
RHO,NGA,31
RHO,MKD,31
RHO,COG,1
RHO,GMB,1
RHO,GHA,9
RHO,BIH,11
RHO,MOZ,11
RHO,ANZ,15
RHO,UZB,5
RHO,PAN,5
RHO,ETH,12
RHO,SOM,1
RHO,KGZ,2
RHO,ZWE,5
RHO,MNP,1
RHO,TZA,5
RHO,STP,2
RHO,NAM,1
RHO,BDI,1
RHO,CHE,318
RHO,YEM,168
RHO,CAN,371
RHO,HKG,56
RHO,NLD,320
RHO,CYP,30
RHO,SWE,217
RHO,DNK,229
RHO,JOR,16
RHO,NOR,130
RHO,UGA,19
RHO,IDN,99
RHO,XKS,6
RHO,IRL,87
RHO,CUB,22
RHO,KAZ,43
RHO,ARE,21
RHO,NPL,11
RHO,AFG,3
RHO,KHM,6
RHO,BEN,4
RHO,URY,3
RHO,BOL,11
RHO,GLP,1
RHO,MWI,1
RHO,PSE,3
RHO,LBY,2
RHO,GNB,1
RHO,PNG,1
RHO,NER,1
RHO,PRK,1
RHO,BRN,1
RHO,ESP,537
RHO,CZE,394
RHO,ITA,1147
RHO,AUS,274
RHO,BEL,291
RHO,POL,343
RHO,KOR,86
RHO,FIN,76
RHO,ZAF,79
RHO,PRI,42
RHO,CMR,26
RHO,MAR,54
RHO,LTU,32
RHO,LKA,156
RHO,KWT,20
RHO,GRD,4
RHO,MLT,23
RHO,TJK,3
RHO,BLR,15
RHO,MDG,2
RHO,DZA,38
RHO,COD,1
RHO,FSM,1
RHO,LBN,21
RHO,RWA,2
RHO,BHR,8
RHO,NZL,28
RHO,GEO,14
RHO,SYR,1
RHO,KNA,2
RHO,OMN,6
RHO,SLV,3
RHO,BWA,1
RHO,MAC,4
RHO,TTO,1
RHO,MRT,1
RHO,ROU,12765
RHO,HUN,633
RHO,FRA,1174
RHO,KEN,8
RHO,IND,479
RHO,GBR,1343
RHO,MDA,267
RHO,PRT,212
RHO,UKR,186
RHO,TWN,81
RHO,JPN,308
RHO,PAK,150
RHO,SAU,70
RHO,GRC,178
RHO,SSD,47
RHO,BGR,110
RHO,SCG,48
RHO,ARM,80
RHO,EGY,63
RHO,MYS,71
RHO,SGP,48
RHO,CHL,48
RHO,CRI,8
RHO,ISL,11
RHO,LIE,8
RHO,REU,5
RHO,PRY,4
RHO,LUX,12
RHO,PER,5
RHO,MNE,5
RHO,AGO,4
RHO,MCO,2
RHO,VGB,4
RHO,JAM,2
RHO,CPV,1
RHO,CHN,1114
RHO,RUS,357
RHO,USA,3924
RHO,DEU,960
RHO,IRQ,73
RHO,BRA,233
RHO,AUT,180
RHO,ARG,123
RHO,ECU,19
RHO,UAR,186
RHO,HRV,50
RHO,ISR,78
RHO,AZE,15
RHO,BOH,11
RHO,LVA,22
RHO,MNG,13
RHO,QAT,10
RHO,LAO,5
RHO,COL,45
RHO,THA,25
RHO,EST,17
RHO,SDN,13
RHO,VEN,3
RHO,ZMB,6
RHO,SEN,4
RHO,BFA,11
RHO,ATG,1
RHO,CIV,4
RHO,MUS,2
RHO,GTM,1
RHO,TGO,5
RHO,NCL,1
RHO,TCD,2
RHO,GIN,1
RHO,MDV,1
RHO,HND,1
ROU,ALB,46
ROU,CHN,1114
ROU,AUT,180
ROU,FRA,1174
ROU,FIN,76
ROU,PRT,212
ROU,SSD,47
ROU,PAK,150
ROU,BLR,15
ROU,NOR,130
ROU,EGY,63
ROU,CYP,30
ROU,ZMB,6
ROU,KWT,20
ROU,MRT,1
ROU,TUN,48
ROU,SOM,1
ROU,ARG,123
ROU,MUS,2
ROU,CIV,4
ROU,PSE,3
ROU,GLP,1
ROU,KEN,8
ROU,PRY,4
ROU,TJK,3
ROU,BIH,11
ROU,BWA,1
ROU,RWA,2
ROU,TTO,1
ROU,GIN,1
ROU,HND,1
ROU,FSM,1
ROU,MEX,93
ROU,USA,3924
ROU,ETH,12
ROU,MYS,71
ROU,GBR,1343
ROU,JPN,308
ROU,DZA,38
ROU,DNK,229
ROU,ZAI,79
ROU,TWN,81
ROU,SAU,70
ROU,SVN,108
ROU,CAN,371
ROU,LKA,156
ROU,MDA,267
ROU,TUR,213
ROU,MKD,31
ROU,IRQ,73
ROU,ISR,78
ROU,LBN,21
ROU,ECU,19
ROU,SGP,48
ROU,LVA,22
ROU,URY,3
ROU,LUX,12
ROU,UGA,19
ROU,EST,17
ROU,CUB,22
ROU,GRD,4
ROU,BFA,11
ROU,CMR,26
ROU,THA,25
ROU,AFG,3
ROU,GTM,1
ROU,MDV,1
ROU,TCD,2
ROU,MCO,2
ROU,JAM,2
ROU,BGD,36
ROU,DEU,960
ROU,VNM,197
ROU,YEM,168
ROU,AUS,274
ROU,KAZ,43
ROU,NGA,31
ROU,ARE,21
ROU,JOR,16
ROU,COL,45
ROU,NPL,11
ROU,PRI,42
ROU,NZL,28
ROU,LTU,32
ROU,MAR,54
ROU,SDN,13
ROU,MNG,13
ROU,AZE,15
ROU,PAN,5
ROU,VEN,3
ROU,SLV,3
ROU,BHR,8
ROU,OMN,6
ROU,COD,1
ROU,KNA,2
ROU,BDI,1
ROU,ATG,1
ROU,GMB,1
ROU,NER,1
ROU,RHO,12765
ROU,CZE,394
ROU,IND,479
ROU,ITA,1147
ROU,HUN,633
ROU,UAR,186
ROU,IRL,87
ROU,SRB,119
ROU,NLD,320
ROU,BGR,110
ROU,CHE,318
ROU,KOR,86
ROU,BEL,291
ROU,SCG,48
ROU,POL,343
ROU,AGO,4
ROU,ZAF,79
ROU,QAT,10
ROU,HRV,50
ROU,LAO,5
ROU,TZA,5
ROU,MMR,12
ROU,PHL,14
ROU,UZB,5
ROU,ANZ,15
ROU,MOZ,11
ROU,GEO,14
ROU,NAM,1
ROU,GHA,9
ROU,KHM,6
ROU,REU,5
ROU,CRI,8
ROU,MNE,5
ROU,BRN,1
ROU,VGB,4
ROU,STP,2
ROU,MWI,1
ROU,MDG,2
ROU,CPV,1
ROU,TGO,5
ROU,PRK,1
ROU,SYR,1
ROU,GNB,1
ROU,RUS,357
ROU,ESP,537
ROU,GRC,178
ROU,BRA,233
ROU,SVK,131
ROU,SWE,217
ROU,ARM,80
ROU,IRN,110
ROU,IDN,99
ROU,HKG,56
ROU,UKR,186
ROU,MLT,23
ROU,ISL,11
ROU,CHL,48
ROU,PER,5
ROU,XKS,6
ROU,BEN,4
ROU,ZWE,5
ROU,MAC,4
ROU,LIE,8
ROU,SEN,4
ROU,LBY,2
ROU,KGZ,2
ROU,PNG,1
ROU,BOH,11
ROU,COG,1
ROU,BOL,11
ROU,MNP,1
ROU,NCL,1
RUS,USA,21195
RUS,UAR,6020
RUS,ESP,1597
RUS,LVA,299
RUS,ZWE,569
RUS,KOR,1375
RUS,SWE,893
RUS,ZAI,312
RUS,SGP,340
RUS,ZAF,312
RUS,SYR,49
RUS,NIC,21
RUS,MNG,286
RUS,LBN,48
RUS,SVN,218
RUS,NPL,134
RUS,ARG,207
RUS,BRN,7
RUS,SLE,10
RUS,VEN,59
RUS,LIE,50
RUS,MKD,69
RUS,MLI,15
RUS,GMB,1
RUS,CYP,90
RUS,CRI,38
RUS,MNE,57
RUS,NCL,3
RUS,BEN,10
RUS,SMR,12
RUS,MSR,2
RUS,LAO,6
RUS,TCD,4
RUS,NAM,4
RUS,MNP,1
RUS,FRO,1
RUS,BRA,1248
RUS,CHN,8819
RUS,FRA,3325
RUS,TJK,5345
RUS,UKR,6020
RUS,BEL,1184
RUS,NLD,1253
RUS,IDN,1187
RUS,SAU,509
RUS,HRV,460
RUS,FIN,819
RUS,NOR,742
RUS,SRB,763
RUS,GEO,195
RUS,DNK,446
RUS,PRT,503
RUS,COL,134
RUS,SSD,169
RUS,PSE,14
RUS,AFG,22
RUS,CHL,238
RUS,TKM,83
RUS,BOH,16
RUS,MDV,3
RUS,MMR,78
RUS,TTO,28
RUS,LKA,43
RUS,FJI,5
RUS,MUS,1
RUS,URY,21
RUS,VAT,3
RUS,CIV,14
RUS,PRY,12
RUS,MWI,13
RUS,PAN,17
RUS,KNA,2
RUS,NER,5
RUS,HND,3
RUS,BWA,7
RUS,BLZ,1
RUS,GUM,3
RUS,BTN,3
RUS,LBR,2
RUS,ITA,2875
RUS,ISR,855
RUS,VNM,753
RUS,BLR,1643
RUS,AUT,1117
RUS,HUN,952
RUS,DEU,5628
RUS,RHO,395
RUS,CHE,2138
RUS,ETH,185
RUS,NGA,212
RUS,IRQ,439
RUS,TZA,43
RUS,THA,170
RUS,ROU,395
RUS,ARE,215
RUS,TUN,128
RUS,KGZ,159
RUS,HKG,421
RUS,AZE,392
RUS,EST,206
RUS,MLT,16
RUS,DZA,58
RUS,GRD,4
RUS,LBY,14
RUS,OMN,36
RUS,GUY,2
RUS,CPV,1
RUS,BMU,4
RUS,TON,12
RUS,AGO,14
RUS,MDG,5
RUS,BRB,2
RUS,TGO,3
RUS,REU,1
RUS,GIN,2
RUS,STP,3
RUS,GUF,1
RUS,POL,1723
RUS,CAN,1994
RUS,MYS,316
RUS,MEX,568
RUS,YEM,456
RUS,KAZ,1875
RUS,EGY,895
RUS,MOZ,722
RUS,SCG,340
RUS,IRN,525
RUS,PER,159
RUS,BGD,242
RUS,UZB,905
RUS,SVK,1129
RUS,PRI,29
RUS,LUX,78
RUS,GHA,38
RUS,NZL,208
RUS,CUB,98
RUS,MAC,44
RUS,GRC,341
RUS,LTU,134
RUS,VGB,55
RUS,KHM,61
RUS,CUW,5
RUS,ZMB,28
RUS,KWT,59
RUS,ATG,13
RUS,RWA,25
RUS,UGA,17
RUS,JAM,8
RUS,PRK,92
RUS,XKS,11
RUS,COD,8
RUS,CYM,3
RUS,LCA,1
RUS,WSM,1
RUS,SXM,3
RUS,LSO,4
RUS,SLV,2
RUS,FSM,1
RUS,SWZ,1
RUS,CZE,3452
RUS,GBR,5099
RUS,PAK,609
RUS,IND,3595
RUS,MDA,158
RUS,JPN,2167
RUS,TUR,676
RUS,BGR,1319
RUS,JOR,75
RUS,AUS,1574
RUS,KEN,59
RUS,ECU,98
RUS,QAT,73
RUS,TWN,502
RUS,ANZ,392
RUS,ARM,1023
RUS,PHL,88
RUS,ALB,18
RUS,MAR,98
RUS,IRL,322
RUS,BIH,35
RUS,BOL,16
RUS,BDI,16
RUS,SDN,41
RUS,GTM,13
RUS,ISL,41
RUS,CMR,35
RUS,COG,8
RUS,DOM,10
RUS,ERI,3
RUS,BHR,22
RUS,BFA,3
RUS,GAB,3
RUS,SEN,13
RUS,TLS,1
RUS,MCO,1
RUS,PYF,1
RUS,PLW,2
RUS,PNG,2
SAU,CHN,2913
SAU,GBR,3486
SAU,MYS,953
SAU,IDN,651
SAU,IRL,275
SAU,BGD,973
SAU,SGP,176
SAU,RUS,658
SAU,SSD,379
SAU,ETH,72
SAU,ZAF,160
SAU,LVA,138
SAU,UZB,123
SAU,PRT,96
SAU,ALB,5
SAU,SYR,74
SAU,NZL,124
SAU,CUW,7
SAU,HRV,14
SAU,SRB,39
SAU,EST,13
SAU,ATG,6
SAU,COD,2
SAU,MDV,10
SAU,URY,3
SAU,DJI,1
SAU,SYC,3
SAU,BEN,1
SAU,GAB,1
SAU,USA,8547
SAU,ESP,322
SAU,SDN,618
SAU,CAN,1897
SAU,ARE,956
SAU,NLD,323
SAU,DZA,163
SAU,YEM,423
SAU,ITA,644
SAU,GRC,126
SAU,LKA,24
SAU,OMN,252
SAU,PHL,84
SAU,DNK,110
SAU,HKG,169
SAU,ARM,15
SAU,AUT,105
SAU,SCG,176
SAU,BRN,23
SAU,LBY,55
SAU,NAM,5
SAU,TWN,231
SAU,ECU,17
SAU,LUX,18
SAU,COL,30
SAU,MMR,50
SAU,UKR,23
SAU,ABW,2
SAU,MLI,2
SAU,CMR,18
SAU,PAN,7
SAU,BRB,3
SAU,GIN,2
SAU,MUS,2
SAU,AGO,1
SAU,TTO,3
SAU,BOL,3
SAU,CUB,2
SAU,TGO,1
SAU,PRK,1
SAU,MOZ,1
SAU,IRN,254
SAU,CHE,202
SAU,KWT,307
SAU,IRQ,522
SAU,DEU,899
SAU,NGA,349
SAU,MLT,87
SAU,LBN,185
SAU,ZAI,160
SAU,BHR,328
SAU,PSE,115
SAU,JOR,649
SAU,BEL,198
SAU,MAR,149
SAU,MNG,15
SAU,ROU,67
SAU,MEX,97
SAU,VNM,94
SAU,CYP,70
SAU,MRT,9
SAU,KEN,28
SAU,UGA,18
SAU,ANZ,37
SAU,PRI,16
SAU,FJI,23
SAU,GTM,1
SAU,MDG,2
SAU,MSR,2
SAU,BWA,3
SAU,VGB,10
SAU,JAM,2
SAU,MAC,17
SAU,PER,11
SAU,PNG,2
SAU,ZWE,9
SAU,CIV,3
SAU,CYM,2
SAU,KGZ,3
SAU,LBR,4
SAU,TCA,1
SAU,SLE,3
SAU,SMR,1
SAU,FLK,1
SAU,NER,2
SAU,EGY,5189
SAU,CHL,30
SAU,KOR,430
SAU,AUS,934
SAU,QAT,574
SAU,BRA,191
SAU,TUN,831
SAU,ISL,87
SAU,THA,106
SAU,KHM,47
SAU,UAR,23
SAU,AFG,28
SAU,NOR,103
SAU,SVK,37
SAU,GUY,8
SAU,BGR,30
SAU,KNA,10
SAU,GHA,51
SAU,BIH,10
SAU,TZA,29
SAU,ARG,31
SAU,MWI,12
SAU,VEN,5
SAU,FRO,2
SAU,SXM,5
SAU,RWA,4
SAU,COG,3
SAU,NIC,4
SAU,BLR,10
SAU,BMU,2
SAU,XKS,4
SAU,BOH,3
SAU,DOM,3
SAU,TCD,3
SAU,SWZ,1
SAU,GEO,10
SAU,HTI,1
SAU,GUM,4
SAU,LCA,1
SAU,PRY,1
SAU,LAO,1
SAU,BHS,1
SAU,PAK,3079
SAU,FRA,756
SAU,AZE,37
SAU,IND,2929
SAU,JPN,382
SAU,FIN,102
SAU,RHO,67
SAU,TUR,424
SAU,GRD,11
SAU,CZE,163
SAU,SWE,217
SAU,MDA,7
SAU,POL,193
SAU,SVN,36
SAU,ISR,70
SAU,SEN,13
SAU,LIE,30
SAU,NPL,132
SAU,KAZ,51
SAU,LTU,7
SAU,HUN,85
SAU,SOM,9
SAU,MKD,12
SAU,ZMB,9
SAU,CRI,2
SAU,BFA,2
SAU,SLV,2
SAU,SUR,1
SAU,GMB,4
SAU,BDI,2
SAU,ERI,1
SAU,TCH,1
SAU,TJK,1
SCG,CAN,1602
SCG,JPN,1449
SCG,VNM,422
SCG,AUT,131
SCG,ITA,622
SCG,PHL,188
SCG,TUN,32
SCG,LUX,25
SCG,MKD,15
SCG,KAZ,29
SCG,NGA,74
SCG,FJI,7
SCG,CHL,61
SCG,IRN,114
SCG,COL,55
SCG,HUN,59
SCG,MNG,52
SCG,EST,25
SCG,ECU,22
SCG,MLI,8
SCG,HTI,2
SCG,CMR,12
SCG,SVN,25
SCG,GEO,5
SCG,NAM,4
SCG,LAO,3
SCG,GRL,2
SCG,VGB,3
SCG,BOH,2
SCG,LBR,2
SCG,VEN,3
SCG,MDG,2
SCG,MDV,1
SCG,SUR,1
SCG,COG,1
SCG,SYR,2
SCG,CHN,21056
SCG,DEU,1507
SCG,IND,2870
SCG,MOZ,4
SCG,ZAI,128
SCG,ZAF,128
SCG,RUS,289
SCG,SAU,192
SCG,PAK,294
SCG,KEN,24
SCG,QAT,66
SCG,IRL,210
SCG,OMN,32
SCG,ARE,123
SCG,ISL,23
SCG,MAR,47
SCG,UGA,29
SCG,YEM,25
SCG,SRB,27
SCG,CYM,29
SCG,PSE,26
SCG,ALB,15
SCG,AZE,15
SCG,MWI,9
SCG,MDA,5
SCG,SDN,8
SCG,ARM,8
SCG,JEY,1
SCG,DOM,3
SCG,ZMB,4
SCG,TJK,4
SCG,CUB,7
SCG,SXM,1
SCG,JAM,4
SCG,PYF,1
SCG,BDI,2
SCG,AFG,3
SCG,TCH,2
SCG,GLP,1
SCG,HKG,1363
SCG,SGP,13296
SCG,ESP,500
SCG,NZL,274
SCG,BFA,5
SCG,ARG,60
SCG,IDN,952
SCG,DNK,302
SCG,ZWE,8
SCG,SWE,368
SCG,KOR,1315
SCG,BRA,335
SCG,GRC,124
SCG,POL,181
SCG,LBN,35
SCG,PAN,19
SCG,FIN,184
SCG,LKA,67
SCG,BTN,3
SCG,BGR,45
SCG,LTU,10
SCG,NPL,91
SCG,BRN,32
SCG,LIE,36
SCG,GHA,17
SCG,ROU,44
SCG,LVA,10
SCG,PER,19
SCG,BMU,2
SCG,SEN,18
SCG,BWA,4
SCG,URY,6
SCG,BHR,8
SCG,KWT,19
SCG,GMB,3
SCG,BEN,7
SCG,TTO,1
SCG,GIN,2
SCG,GBR,4061
SCG,NLD,639
SCG,CHE,591
SCG,MYS,1021
SCG,MEX,138
SCG,TWN,917
SCG,BGD,172
SCG,MAC,170
SCG,CZE,211
SCG,THA,182
SCG,RHO,44
SCG,EGY,106
SCG,PRT,215
SCG,SVK,60
SCG,BLR,12
SCG,PRI,28
SCG,CYP,20
SCG,SOM,1
SCG,TZA,12
SCG,HRV,23
SCG,RWA,6
SCG,MLT,7
SCG,COD,2
SCG,PLW,9
SCG,ETH,29
SCG,KNA,3
SCG,NIC,2
SCG,GUM,1
SCG,GRD,4
SCG,MNE,1
SCG,VIR,1
SCG,LBY,7
SCG,WSM,1
SCG,BLZ,1
SCG,XKS,1
SCG,GUF,1
SCG,PNG,1
SCG,SLV,1
SCG,USA,11403
SCG,AUS,2209
SCG,FRA,984
SCG,ISR,168
SCG,TUR,153
SCG,IRQ,38
SCG,BEL,310
SCG,NOR,185
SCG,SSD,96
SCG,UAR,54
SCG,MMR,49
SCG,ANZ,15
SCG,KHM,27
SCG,UKR,54
SCG,BOL,2
SCG,FSM,4
SCG,JOR,29
SCG,CUW,3
SCG,UZB,6
SCG,CIV,3
SCG,KGZ,2
SCG,VUT,4
SCG,TCA,2
SCG,TLS,3
SCG,PRY,1
SCG,AND,1
SCG,DZA,17
SCG,LCA,1
SCG,BIH,1
SCG,PRK,3
SCG,CRI,3
SCG,TGO,1
SCG,NCL,2
SCG,AGO,1
SDN,GBR,343
SDN,CHE,26
SDN,IDN,332
SDN,HUN,21
SDN,CHN,202
SDN,MAR,31
SDN,LBY,21
SDN,SGP,15
SDN,ARE,128
SDN,VNM,11
SDN,IRQ,185
SDN,SWE,61
SDN,ESP,20
SDN,NLD,31
SDN,HRV,6
SDN,AFG,2
SDN,POL,5
SDN,BFA,3
SDN,BLR,2
SDN,BHR,19
SDN,LKA,3
SDN,TTO,1
SDN,CIV,2
SDN,UZB,2
SDN,FJI,1
SDN,SLE,1
SDN,TGO,1
SDN,FRA,80
SDN,IND,167
SDN,SYR,19
SDN,BRA,178
SDN,ITA,55
SDN,TUR,57
SDN,PRT,13
SDN,JOR,37
SDN,PRI,2
SDN,KAZ,11
SDN,SVK,7
SDN,KHM,10
SDN,RUS,42
SDN,BRN,3
SDN,THA,19
SDN,BEN,2
SDN,BEL,10
SDN,TZA,15
SDN,ARM,3
SDN,BIH,1
SDN,SVN,4
SDN,RWA,7
SDN,MNG,3
SDN,GAB,1
SDN,ZMB,8
SDN,ANZ,3
SDN,LIE,3
SDN,PER,1
SDN,MOZ,1
SDN,VGB,1
SDN,DJI,1
SDN,CAF,1
SDN,HTI,1
SDN,ISL,2
SDN,GLP,1
SDN,EGY,562
SDN,DNK,10
SDN,ZAI,90
SDN,ZAF,90
SDN,GHA,12
SDN,MYS,120
SDN,KOR,25
SDN,SOM,9
SDN,IRN,36
SDN,PHL,13
SDN,UKR,15
SDN,SSD,41
SDN,NPL,20
SDN,TUN,17
SDN,ZWE,2
SDN,COG,4
SDN,FIN,4
SDN,GRD,9
SDN,SRB,6
SDN,CMR,2
SDN,HKG,7
SDN,MDA,2
SDN,MDG,1
SDN,ISR,10
SDN,MMR,4
SDN,GEO,4
SDN,EST,2
SDN,PAN,1
SDN,SAU,655
SDN,USA,663
SDN,KNA,3
SDN,JPN,49
SDN,YEM,33
SDN,QAT,96
SDN,LBN,15
SDN,RHO,11
SDN,SYC,1
SDN,SCG,15
SDN,CZE,16
SDN,CAN,86
SDN,UGA,14
SDN,SXM,1
SDN,ARG,12
SDN,ECU,3
SDN,AUT,8
SDN,LUX,1
SDN,CUB,2
SDN,CYP,2
SDN,KGZ,2
SDN,CUW,2
SDN,MDV,1
SDN,COD,2
SDN,BGR,1
SDN,HND,1
SDN,SEN,2
SDN,MAC,1
SDN,PAK,190
SDN,OMN,35
SDN,IRL,55
SDN,NOR,14
SDN,AUS,50
SDN,DEU,99
SDN,DZA,28
SDN,BGD,31
SDN,BWA,3
SDN,ETH,31
SDN,ROU,11
SDN,MEX,7
SDN,GRC,3
SDN,KWT,27
SDN,KEN,30
SDN,NGA,86
SDN,UAR,15
SDN,COL,6
SDN,NZL,11
SDN,LTU,3
SDN,PSE,15
SDN,MWI,3
SDN,ERI,7
SDN,TWN,9
SDN,LVA,3
SDN,VUT,1
SDN,TCD,1
SDN,GMB,1
SDN,AZE,3
SDN,GNQ,1
SDN,GIN,1
SEN,TGO,22
SEN,BFA,99
SEN,NGA,60
SEN,ZAI,23
SEN,MDG,7
SEN,IND,48
SEN,DNK,3
